Country_Region,Last_Update,Confirmed,Deaths,Recovered,Active,Delta_Confirmed,Delta_Recovered,Incident_Rate,People_Tested,People_Hospitalized,Province_State,FIPS,UID,iso3,Report_Date_String,Delta_Deaths,Doses_Admin,Delta_Doses_Admin
Venezuela,12/27/22,550219,5830,,,73,,1934.9419852191995,,,,,862,VEN,2022/12/27,0,37860994,0
Venezuela,12/29/22,550388,5831,,,169,,1935.5363034733894,,,,,862,VEN,2022/12/29,1,37860994,0
Venezuela,12/31/22,550522,5832,,,134,,1936.0075380654687,,,,,862,VEN,2022/12/31,1,37860994,0
Venezuela,1/1/23,550613,5832,,,91,,1936.3275555869557,,,,,862,VEN,2023/01/01,0,37860994,0
Venezuela,1/3/23,550624,5832,,,11,,1936.3662390236188,,,,,862,VEN,2023/01/03,0,37860994,0
Venezuela,1/4/23,550641,5832,,,17,,1936.4260225166438,,,,,862,VEN,2023/01/04,0,37860994,0
Venezuela,1/5/23,550657,5832,,,16,,1936.4822893336086,,,,,862,VEN,2023/01/05,0,37860994,0
Venezuela,1/6/23,550716,5832,,,59,,1936.689773221166,,,,,862,VEN,2023/01/06,0,,
Vietnam,12/10/22,11520445,43178,,,408,,11835.435286745442,,,,,704,VNM,2022/12/10,0,264635919,0
Vietnam,12/11/22,11520639,43178,,,194,,11835.63459106447,,,,,704,VNM,2022/12/11,0,264635919,0
Vietnam,12/12/22,11521022,43178,,,383,,11836.028062993273,,,,,704,VNM,2022/12/12,0,264635919,0
Vietnam,12/13/22,11521388,43179,,,366,,11836.404070110615,,,,,704,VNM,2022/12/13,1,264635919,0
Vietnam,12/14/22,11521708,43179,,,320,,11836.732819502828,,,,,704,VNM,2022/12/14,0,264635919,0
Vietnam,12/15/22,11522097,43179,,,389,,11837.132455482735,,,,,704,VNM,2022/12/15,0,264635919,0
Vietnam,12/16/22,11522431,43179,,,334,,11837.475587660856,,,,,704,VNM,2022/12/16,0,265114272,478353
Vietnam,12/17/22,11522750,43179,,,319,,11837.803309711217,,,,,704,VNM,2022/12/17,0,265114272,0
Vietnam,12/18/22,11522927,43179,,,177,,11837.985149218784,,,,,704,VNM,2022/12/18,0,264635919,
Vietnam,12/19/22,11523161,43180,,,234,,11838.22554721184,,,,,704,VNM,2022/12/19,1,264635919,0
Vietnam,12/20/22,11523367,43180,,,206,,11838.437179633076,,,,,704,VNM,2022/12/20,0,264635919,0
Vietnam,12/21/22,11523567,43181,,,200,,11838.642648003208,,,,,704,VNM,2022/12/21,1,264635919,0
Vietnam,12/22/22,11523780,43182,,,213,,11838.861471817398,,,,,704,VNM,2022/12/22,1,264635919,0
Vietnam,12/23/22,11524093,43184,,,313,,11839.183029816655,,,,,704,VNM,2022/12/23,2,264635919,0
Vietnam,12/24/22,11524202,43184,,,109,,11839.295010078378,,,,,704,VNM,2022/12/24,0,264635919,0
Vietnam,12/25/22,11524273,43184,,,71,,11839.367951349775,,,,,704,VNM,2022/12/25,0,264635919,0
Vietnam,12/26/22,11524436,43184,,,163,,11839.535408071433,,,,,704,VNM,2022/12/26,0,264635919,0
Vietnam,12/27/22,11524647,43184,,,211,,11839.752177201923,,,,,704,VNM,2022/12/27,0,264635919,0
Vietnam,12/28/22,11524779,43184,,,132,,11839.88778632621,,,,,704,VNM,2022/12/28,0,264635919,0
Vietnam,12/29/22,11525013,43184,,,234,,11840.128184319265,,,,,704,VNM,2022/12/29,0,265114272,478353
Vietnam,12/30/22,11525144,43186,,,131,,11840.262766101701,,,,,704,VNM,2022/12/30,2,265114272,0
Vietnam,12/31/22,11525231,43186,,,87,,11840.35214484271,,,,,704,VNM,2022/12/31,0,265114272,0
Vietnam,1/1/23,11525284,43186,,,53,,11840.406593960794,,,,,704,VNM,2023/01/01,0,265114272,0
Vietnam,1/2/23,11525336,43186,,,52,,11840.460015737028,,,,,704,VNM,2023/01/02,0,265114272,0
Vietnam,1/3/23,11525408,43186,,,72,,11840.533984350275,,,,,704,VNM,2023/01/03,0,265114272,0
Vietnam,1/4/23,11525491,43186,,,83,,11840.61925372388,,,,,704,VNM,2023/01/04,0,265114272,0
Vietnam,1/5/23,11525571,43186,,,80,,11840.701441071933,,,,,704,VNM,2023/01/05,0,265114272,0
Vietnam,1/6/23,11525646,43186,,,75,,11840.778491710733,,,,,704,VNM,2023/01/06,0,,
West Bank and Gaza,12/10/22,703036,5708,,,0,,13781.193300056299,,,,,275,PSE,2022/12/10,0,3748571,0
West Bank and Gaza,12/12/22,703228,5708,,,192,,13784.956960969268,,,,,275,PSE,2022/12/12,0,3748571,0
West Bank and Gaza,1/6/23,703228,5708,,,0,,13784.956960969268,,,,,275,PSE,2023/01/06,0,,
Winter Olympics 2022,12/10/22,535,0,,,0,,,,,,,2022,,2022/12/10,0,,
Winter Olympics 2022,1/6/23,535,0,,,0,,,,,,,2022,,2023/01/06,0,,
Yemen,12/10/22,11945,2159,,,0,,40.04899354817252,,,,,887,YEM,2022/12/10,0,1239152,0
Yemen,1/6/23,11945,2159,,,0,,40.04899354817252,,,,,887,YEM,2023/01/06,0,,
Zambia,12/10/22,333746,4019,,,0,,1815.4199237639602,,,,,894,ZMB,2022/12/10,0,12146645,0
Zambia,12/22/22,333905,4019,,,159,,1816.28480834049,,,,,894,ZMB,2022/12/22,0,12146645,0
Zambia,12/23/22,334021,4019,,,116,,1816.9157933145618,,,,,894,ZMB,2022/12/23,0,12583850,437205
Zambia,12/26/22,334066,4022,,,45,,1817.1605719682966,,,,,894,ZMB,2022/12/26,3,13405550,0
Zambia,12/27/22,334108,4022,,,42,,1817.3890320451158,,,,,894,ZMB,2022/12/27,0,13405550,0
Zambia,12/28/22,334196,4023,,,88,,1817.8677103013083,,,,,894,ZMB,2022/12/28,1,13405550,0
Zambia,12/29/22,334294,4023,,,98,,1818.4007838138864,,,,,894,ZMB,2022/12/29,0,13581376,175826
Zambia,12/30/22,334425,4024,,,131,,1819.1133616725367,,,,,894,ZMB,2022/12/30,1,13581376,0
Zambia,1/1/23,334629,4024,,,204,,1820.2230249028012,,,,,894,ZMB,2023/01/01,0,13581376,0
Zambia,1/2/23,334661,4024,,,32,,1820.3970897232348,,,,,894,ZMB,2023/01/02,0,13581376,0
Zambia,1/3/23,334695,4024,,,34,,1820.5820335949454,,,,,894,ZMB,2023/01/03,0,13581376,0
Zambia,1/4/23,334886,4024,,,191,,1821.6209829919087,,,,,894,ZMB,2023/01/04,0,13581376,0
Zambia,1/5/23,335131,4025,,,245,,1822.953666773354,,,,,894,ZMB,2023/01/05,1,13581376,0
Zambia,1/6/23,335339,4025,,,208,,1824.0850881061726,,,,,894,ZMB,2023/01/06,0,,
Zimbabwe,12/10/22,259356,5622,,,0,,1744.986031351698,,,,,716,ZWE,2022/12/10,0,12222754,0
Zimbabwe,12/20/22,259981,5637,,,625,,1749.1911250051892,,,,,716,ZWE,2022/12/20,15,12222754,0
Zimbabwe,1/6/23,259981,5637,,,0,,1749.1911250051892,,,,,716,ZWE,2023/01/06,0,,
US,12/10/22,1555092,20682,,,0,,6581285.708239875,,,Alabama,1,84000001,USA,2022/12/10,0,6888090,0
US,12/14/22,1561557,20704,,,6465,,6608646.155148335,,,Alabama,1,84000001,USA,2022/12/14,22,6888090,0
US,12/21/22,1568934,20737,,,7377,,6639866.266029032,,,Alabama,1,84000001,USA,2022/12/21,33,6904805,0
US,1/4/23,1587224,20776,,,18290,,6717271.149858225,,,Alabama,1,84000001,USA,2023/01/04,39,6929554,0
US,1/6/23,1587224,20776,,,0,,6717271.149858225,,,Alabama,1,84000001,USA,2023/01/06,0,,
US,12/10/22,300365,1436,,,0,,5743116.6347992355,,,Alaska,2,84000002,USA,2022/12/10,0,1295275,0
US,12/13/22,300719,1436,,,354,,5749885.277246654,,,Alaska,2,84000002,USA,2022/12/13,0,1295275,0
US,12/20/22,301099,1455,,,380,,5757151.051625239,,,Alaska,2,84000002,USA,2022/12/20,19,1298410,0
US,12/27/22,301432,1455,,,333,,5763518.164435946,,,Alaska,2,84000002,USA,2022/12/27,0,1301634,0
US,1/3/23,301803,1455,,,371,,5770611.854684512,,,Alaska,2,84000002,USA,2023/01/03,0,1303955,0
US,1/6/23,301803,1455,,,0,,5770611.854684512,,,Alaska,2,84000002,USA,2023/01/06,0,,
US,12/10/22,8265,34,,,0,,14854.154310670188,,,American Samoa,60,16,ASM,2022/12/10,0,114852,0
US,12/21/22,8266,34,,,1,,14855.95154652145,,,American Samoa,60,16,ASM,2022/12/21,0,114901,0
US,1/5/23,8285,34,,,19,,14890.099027695405,,,American Samoa,60,16,ASM,2023/01/05,0,114961,0
US,1/6/23,8302,34,,,17,,14920.652037166838,,,American Samoa,60,16,ASM,2023/01/06,0,,
US,12/10/22,2353530,31822,,,0,,1100876.1056565647,,,Arizona,4,84000004,USA,2022/12/10,0,14161294,0
US,12/14/22,2365080,31929,,,11550,,1106278.6792461656,,,Arizona,4,84000004,USA,2022/12/14,107,14161294,0
US,12/21/22,2373361,32038,,,8281,,1110152.1607955582,,,Arizona,4,84000004,USA,2022/12/21,109,14213710,0
US,12/28/22,2378334,32182,,,4973,,1112478.307848466,,,Arizona,4,84000004,USA,2022/12/28,144,14277631,0
US,1/4/23,2384521,32311,,,6187,,1115372.3098223933,,,Arizona,4,84000004,USA,2023/01/04,129,14302488,0
US,1/6/23,2384521,32311,,,0,,1115372.3098223933,,,Arizona,4,84000004,USA,2023/01/06,0,,
US,12/10/22,974385,12631,,,506,,4565788.8571294695,,,Arkansas,5,84000005,USA,2022/12/10,8,4768177,0
US,12/11/22,974616,12631,,,231,,4566871.280633522,,,Arkansas,5,84000005,USA,2022/12/11,0,4768177,0
US,12/12/22,974793,12631,,,177,,4567700.670071693,,,Arkansas,5,84000005,USA,2022/12/12,0,4768177,0
US,12/13/22,975637,12638,,,844,,4571655.498805117,,,Arkansas,5,84000005,USA,2022/12/13,7,4768177,0
US,12/14/22,976277,12647,,,640,,4574654.421067429,,,Arkansas,5,84000005,USA,2022/12/14,9,4768177,0
US,12/15/22,977088,12654,,,811,,4578454.617871703,,,Arkansas,5,84000005,USA,2022/12/15,7,4781907,13730
US,12/16/22,977638,12658,,,550,,4581031.816690877,,,Arkansas,5,84000005,USA,2022/12/16,4,4781907,0
US,12/17/22,978105,12663,,,467,,4583220.092779158,,,Arkansas,5,84000005,USA,2022/12/17,5,4781907,0
US,12/18/22,978323,12663,,,218,,4584241.600674758,,,Arkansas,5,84000005,USA,2022/12/18,0,4781907,0
US,12/19/22,978501,12663,,,178,,4585075.675928963,,,Arkansas,5,84000005,USA,2022/12/19,0,4781907,0
US,12/20/22,979282,12667,,,781,,4588735.29825219,,,Arkansas,5,84000005,USA,2022/12/20,4,4781907,0
US,12/21/22,980122,12672,,,840,,4592671.3837214755,,,Arkansas,5,84000005,USA,2022/12/21,5,4781907,0
US,12/22/22,980736,12676,,,614,,4595548.47476688,,,Arkansas,5,84000005,USA,2022/12/22,4,4796671,14764
US,12/23/22,981276,12682,,,540,,4598078.815425706,,,Arkansas,5,84000005,USA,2022/12/23,6,4796671,0
US,12/24/22,981569,12682,,,293,,4599451.759523921,,,Arkansas,5,84000005,USA,2022/12/24,0,4796671,0
US,12/26/22,981964,12682,,,395,,4601302.656857692,,,Arkansas,5,84000005,USA,2022/12/26,0,4796671,0
US,12/27/22,982272,12682,,,308,,4602745.888196429,,,Arkansas,5,84000005,USA,2022/12/27,0,4796671,0
US,12/28/22,983004,12686,,,732,,4606175.905533949,,,Arkansas,5,84000005,USA,2022/12/28,4,4796671,0
US,12/30/22,984824,12691,,,1820,,4614704.090717399,,,Arkansas,5,84000005,USA,2022/12/30,5,4803994,0
US,12/31/22,985493,12695,,,669,,4617838.901644722,,,Arkansas,5,84000005,USA,2022/12/31,4,4803994,0
US,1/1/23,985747,12695,,,254,,4619029.0989175765,,,Arkansas,5,84000005,USA,2023/01/01,0,4803994,0
US,1/2/23,985945,12695,,,198,,4619956.890492479,,,Arkansas,5,84000005,USA,2023/01/02,0,4803994,0
US,1/3/23,986287,12695,,,342,,4621559.439576402,,,Arkansas,5,84000005,USA,2023/01/03,0,4803994,0
US,1/4/23,987049,12698,,,762,,4625130.031394968,,,Arkansas,5,84000005,USA,2023/01/04,3,4803994,0
US,1/5/23,987848,12704,,,799,,4628873.998406823,,,Arkansas,5,84000005,USA,2023/01/05,6,4803994,0
US,1/6/23,988489,12713,,,641,,4631877.606485169,,,Arkansas,5,84000005,USA,2023/01/06,9,,
US,12/10/22,11647173,97834,,,380,,14805477.449534753,,,California,6,84000006,USA,2022/12/10,0,85662449,0
US,12/11/22,11647495,97834,,,322,,14805886.764631107,,,California,6,84000006,USA,2022/12/11,0,85662449,0
US,12/12/22,11656126,97873,,,8631,,14816858.188844256,,,California,6,84000006,USA,2022/12/12,39,85662449,0
US,12/13/22,11693882,97892,,,37756,,14864852.290639142,,,California,6,84000006,USA,2022/12/13,19,85662449,0
US,12/14/22,11698713,97918,,,4831,,14870993.288249351,,,California,6,84000006,USA,2022/12/14,26,85662449,0
US,12/15/22,11712892,98029,,,14179,,14889017.135302791,,,California,6,84000006,USA,2022/12/15,111,86032303,369854
US,12/16/22,11717621,98049,,,4729,,14895028.474093659,,,California,6,84000006,USA,2022/12/16,20,86032303,0
US,12/17/22,11717904,98049,,,283,,14895388.213759089,,,California,6,84000006,USA,2022/12/17,0,86032303,0
US,12/18/22,11718121,98049,,,217,,14895664.056541415,,,California,6,84000006,USA,2022/12/18,0,86032303,0
US,12/19/22,11725349,98110,,,7228,,14904852.036406163,,,California,6,84000006,USA,2022/12/19,61,86032303,0
US,12/20/22,11751022,98110,,,25673,,14937486.652768597,,,California,6,84000006,USA,2022/12/20,0,86032303,0
US,12/21/22,11755067,98165,,,4045,,14942628.514770936,,,California,6,84000006,USA,2022/12/21,55,86032303,0
US,12/22/22,11768441,98361,,,13374,,14959629.07408349,,,California,6,84000006,USA,2022/12/22,196,86046388,14085
US,12/23/22,11779231,98385,,,10790,,14973344.943306046,,,California,6,84000006,USA,2022/12/23,24,86046388,0
US,12/26/22,11779231,98386,,,0,,14973344.943306046,,,California,6,84000006,USA,2022/12/26,1,86046388,0
US,12/27/22,11809569,98424,,,30338,,15011909.543906035,,,California,6,84000006,USA,2022/12/27,38,86046388,0
US,12/28/22,11811738,98458,,,2169,,15014666.700564397,,,California,6,84000006,USA,2022/12/28,34,86046388,0
US,12/29/22,11824292,98616,,,12554,,15030624.904662633,,,California,6,84000006,USA,2022/12/29,158,86604013,557625
US,12/30/22,11829385,98637,,,5093,,15037098.947475467,,,California,6,84000006,USA,2022/12/30,21,86604013,0
US,1/3/23,11859781,98696,,,30396,,15075737.275639396,,,California,6,84000006,USA,2023/01/03,59,86604013,0
US,1/4/23,11862007,98735,,,2226,,15078566.8886968,,,California,6,84000006,USA,2023/01/04,39,86604013,0
US,1/5/23,11872817,98894,,,10810,,15092308.181217268,,,California,6,84000006,USA,2023/01/05,159,86604013,0
US,1/6/23,11878886,98922,,,6069,,15100022.88096812,,,California,6,84000006,USA,2023/01/06,28,,
US,12/10/22,1718077,13704,,,0,,17148188.441960275,,,Colorado,8,84000008,USA,2022/12/10,0,12682240,0
US,12/12/22,1720013,13715,,,1936,,17167511.727717336,,,Colorado,8,84000008,USA,2022/12/12,11,12682240,0
US,12/13/22,1720938,13740,,,925,,17176744.18604651,,,Colorado,8,84000008,USA,2022/12/13,25,12682240,0
US,12/14/22,1722227,13743,,,1289,,17189609.741491165,,,Colorado,8,84000008,USA,2022/12/14,3,12682240,0
US,12/15/22,1723249,13751,,,1022,,17199810.3603154,,,Colorado,8,84000008,USA,2022/12/15,8,12739695,57455
US,12/16/22,1724133,13773,,,884,,17208633.59616728,,,Colorado,8,84000008,USA,2022/12/16,22,12739695,0
US,12/19/22,1726188,13785,,,2055,,17229144.625212096,,,Colorado,8,84000008,USA,2022/12/19,12,12739695,0
US,12/20/22,1727307,13796,,,1119,,17240313.40453139,,,Colorado,8,84000008,USA,2022/12/20,11,12739695,0
US,12/21/22,1728749,13809,,,1442,,17254706.058488872,,,Colorado,8,84000008,USA,2022/12/21,13,12739695,0
US,12/22/22,1729730,13814,,,981,,17264497.454835813,,,Colorado,8,84000008,USA,2022/12/22,5,12764636,24941
US,12/23/22,1730451,13841,,,721,,17271693.781814553,,,Colorado,8,84000008,USA,2022/12/23,27,12764636,0
US,12/26/22,1731935,13843,,,1484,,17286505.63928536,,,Colorado,8,84000008,USA,2022/12/26,2,12764636,0
US,12/27/22,1732211,13843,,,276,,17289260.405230064,,,Colorado,8,84000008,USA,2022/12/27,0,12764636,0
US,12/28/22,1733146,13866,,,935,,17298592.67391955,,,Colorado,8,84000008,USA,2022/12/28,23,12764636,0
US,12/29/22,1734023,13874,,,877,,17307346.04251921,,,Colorado,8,84000008,USA,2022/12/29,8,12765099,463
US,12/30/22,1734782,13882,,,759,,17314921.648867153,,,Colorado,8,84000008,USA,2022/12/30,8,12765099,0
US,1/2/23,1736226,13882,,,1444,,17329334.264896695,,,Colorado,8,84000008,USA,2023/01/02,0,12765099,0
US,1/3/23,1736494,13888,,,268,,17332009.18255315,,,Colorado,8,84000008,USA,2023/01/03,6,12765099,0
US,1/4/23,1737244,13889,,,750,,17339494.959576804,,,Colorado,8,84000008,USA,2023/01/04,1,12765099,0
US,1/5/23,1737979,13893,,,735,,17346831.021059986,,,Colorado,8,84000008,USA,2023/01/05,4,12765099,0
US,1/6/23,1738658,13899,,,679,,17353608.1445254,,,Colorado,8,84000008,USA,2023/01/06,6,,
US,12/10/22,933631,11603,,,850,,799464.8147831002,,,Connecticut,9,84000009,USA,2022/12/10,0,8801850,0
US,12/12/22,934388,11603,,,757,,800113.0311178092,,,Connecticut,9,84000009,USA,2022/12/12,0,8801850,0
US,12/13/22,935123,11656,,,735,,800742.4089328835,,,Connecticut,9,84000009,USA,2022/12/13,53,8801850,0
US,12/14/22,936024,11659,,,901,,801513.9319415663,,,Connecticut,9,84000009,USA,2022/12/14,3,8801850,0
US,12/15/22,936976,11659,,,952,,802329.1260639483,,,Connecticut,9,84000009,USA,2022/12/15,0,8833277,31427
US,12/16/22,937673,11665,,,697,,802925.9646178349,,,Connecticut,9,84000009,USA,2022/12/16,6,8833277,0
US,12/17/22,938604,11665,,,931,,803723.176516929,,,Connecticut,9,84000009,USA,2022/12/17,0,8833277,0
US,12/18/22,938943,11665,,,339,,804013.4609785755,,,Connecticut,9,84000009,USA,2022/12/18,0,8833277,0
US,12/19/22,939281,11665,,,338,,804302.8891438749,,,Connecticut,9,84000009,USA,2022/12/19,0,8833277,0
US,12/20/22,940702,11733,,,1421,,805519.6862530184,,,Connecticut,9,84000009,USA,2022/12/20,68,8833277,0
US,12/21/22,941267,11733,,,565,,806003.493689096,,,Connecticut,9,84000009,USA,2022/12/21,0,8833277,0
US,12/22/22,942022,11733,,,755,,806649.9974311109,,,Connecticut,9,84000009,USA,2022/12/22,0,8865998,32721
US,12/23/22,943284,11733,,,1262,,807730.6434210752,,,Connecticut,9,84000009,USA,2022/12/23,0,8865998,0
US,12/24/22,944129,11733,,,845,,808454.2138343238,,,Connecticut,9,84000009,USA,2022/12/24,0,8865998,0
US,12/25/22,944493,11733,,,364,,808765.9057046463,,,Connecticut,9,84000009,USA,2022/12/25,0,8865998,0
US,12/26/22,944755,11733,,,262,,808990.2553475706,,,Connecticut,9,84000009,USA,2022/12/26,0,8865998,0
US,12/27/22,945045,11733,,,290,,809238.5812882122,,,Connecticut,9,84000009,USA,2022/12/27,0,8865998,0
US,12/28/22,946236,11766,,,1191,,810258.4302375366,,,Connecticut,9,84000009,USA,2022/12/28,33,8865998,0
US,12/29/22,947016,11770,,,780,,810926.3413882277,,,Connecticut,9,84000009,USA,2022/12/29,4,8883525,17527
US,12/30/22,948001,11781,,,985,,811769.7932900619,,,Connecticut,9,84000009,USA,2022/12/30,11,8883525,0
US,12/31/22,948943,11781,,,942,,812576.4244489733,,,Connecticut,9,84000009,USA,2022/12/31,0,8883525,0
US,1/1/23,949324,11781,,,381,,812902.6733571955,,,Connecticut,9,84000009,USA,2023/01/01,0,8883525,0
US,1/2/23,949661,11781,,,337,,813191.2452261478,,,Connecticut,9,84000009,USA,2023/01/02,0,8883525,0
US,1/3/23,950046,11781,,,385,,813520.9193197582,,,Connecticut,9,84000009,USA,2023/01/03,0,8883525,0
US,1/4/23,952152,11803,,,2106,,815324.279426624,,,Connecticut,9,84000009,USA,2023/01/04,22,8883525,0
US,1/5/23,953006,11803,,,854,,816055.5565069959,,,Connecticut,9,84000009,USA,2023/01/05,0,8883525,0
US,1/6/23,953522,11803,,,516,,816497.4054220684,,,Connecticut,9,84000009,USA,2023/01/06,0,,
US,12/10/22,318567,3184,,,0,,136008.96573807238,,,Delaware,10,84000010,USA,2022/12/10,0,2023149,0
US,12/12/22,318968,3184,,,401,,136180.16864126374,,,Delaware,10,84000010,USA,2022/12/12,0,2023149,0
US,12/13/22,319063,3184,,,95,,136220.7279325435,,,Delaware,10,84000010,USA,2022/12/13,0,2023149,0
US,12/14/22,319274,3185,,,211,,136310.81225317536,,,Delaware,10,84000010,USA,2022/12/14,1,2023149,0
US,12/15/22,319477,3185,,,203,,136397.48105454157,,,Delaware,10,84000010,USA,2022/12/15,0,2120061,96912
US,12/21/22,320581,3205,,,1104,,136868.82271320312,,,Delaware,10,84000010,USA,2022/12/21,20,2120061,0
US,12/28/22,321888,3206,,,1307,,137426.83317323087,,,Delaware,10,84000010,USA,2022/12/28,1,2120347,0
US,1/4/23,323151,3218,,,1263,,137966.05827729747,,,Delaware,10,84000010,USA,2023/01/04,12,2120412,0
US,1/6/23,323151,3218,,,0,,137966.05827729747,,,Delaware,10,84000010,USA,2023/01/06,0,,
US,12/10/22,49,0,,,0,,,,,Diamond Princess,88888,84088888,USA,2022/12/10,0,,
US,1/6/23,49,0,,,0,,,,,Diamond Princess,88888,84088888,USA,2023/01/06,0,,
US,12/10/22,172044,1407,,,0,,24377.505317046147,,,District of Columbia,11,84000011,USA,2022/12/10,0,1909510,0
US,12/15/22,172626,1407,,,582,,24459.970896168466,,,District of Columbia,11,84000011,USA,2022/12/15,0,1918561,9051
US,12/22/22,173386,1411,,,760,,24567.65790670621,,,District of Columbia,11,84000011,USA,2022/12/22,4,1922762,4201
US,1/5/23,174559,1411,,,1173,,24733.864305865118,,,District of Columbia,11,84000011,USA,2023/01/05,0,1930871,0
US,1/6/23,174559,1411,,,0,,24733.864305865118,,,District of Columbia,11,84000011,USA,2023/01/06,0,,
US,12/10/22,7270410,83201,,,0,,28541632.316570487,,,Florida,12,84000012,USA,2022/12/10,0,41294081,0
US,12/15/22,7290073,83380,,,19663,,28618823.852706786,,,Florida,12,84000012,USA,2022/12/15,179,41406055,111974
US,12/16/22,7312963,83606,,,22890,,28708683.704314373,,,Florida,12,84000012,USA,2022/12/16,226,41406055,0
US,12/29/22,7338503,83906,,,25540,,28808946.72790798,,,Florida,12,84000012,USA,2022/12/29,300,41494703,2036
US,1/5/23,7361744,84015,,,23241,,28900184.509088054,,,Florida,12,84000012,USA,2023/01/05,109,41494703,0
US,1/6/23,7393712,84176,,,31968,,29025682.094767008,,,Florida,12,84000012,USA,2023/01/06,161,,
US,12/10/22,2953341,41172,,,0,,14586560.971995851,,,Georgia,13,84000013,USA,2022/12/10,0,16665029,0
US,12/14/22,2963232,41244,,,9891,,14635412.653726477,,,Georgia,13,84000013,USA,2022/12/14,72,16665029,0
US,12/21/22,2974619,41361,,,11387,,14691653.084407566,,,Georgia,13,84000013,USA,2022/12/21,117,16738878,0
US,12/28/22,2985193,41417,,,10574,,14743878.10539833,,,Georgia,13,84000013,USA,2022/12/28,56,16740039,0
US,1/4/23,2998991,41520,,,13798,,14812026.473057738,,,Georgia,13,84000013,USA,2023/01/04,103,16829103,0
US,1/6/23,2998991,41520,,,0,,14812026.473057738,,,Georgia,13,84000013,USA,2023/01/06,0,,
US,12/10/22,103,3,,,0,,,,,Grand Princess,99999,84099999,USA,2022/12/10,0,,
US,1/6/23,103,3,,,0,,,,,Grand Princess,99999,84099999,USA,2023/01/06,0,,
US,12/10/22,59460,409,,,0,,36205.54226111101,,,Guam,66,316,GUM,2022/12/10,0,388371,0
US,12/12/22,59574,410,,,114,,36274.95752881647,,,Guam,66,316,GUM,2022/12/12,1,388371,0
US,12/16/22,59677,411,,,103,,36337.67483209421,,,Guam,66,316,GUM,2022/12/16,1,389128,0
US,12/19/22,59709,411,,,32,,36357.159819520304,,,Guam,66,316,GUM,2022/12/19,0,389128,0
US,12/20/22,59735,411,,,26,,36372.991371804004,,,Guam,66,316,GUM,2022/12/20,0,389128,0
US,12/21/22,59758,411,,,23,,36386.99620651651,,,Guam,66,316,GUM,2022/12/21,0,389128,0
US,12/23/22,59827,411,,,69,,36429.01071065402,,,Guam,66,316,GUM,2022/12/23,0,390090,0
US,12/27/22,59876,411,,,49,,36458.847097650236,,,Guam,66,316,GUM,2022/12/27,0,390090,0
US,12/28/22,59926,411,,,50,,36489.292390503506,,,Guam,66,316,GUM,2022/12/28,0,390090,0
US,12/29/22,59951,411,,,25,,36504.51503693014,,,Guam,66,316,GUM,2022/12/29,0,390704,614
US,12/30/22,60020,411,,,69,,36546.529541067655,,,Guam,66,316,GUM,2022/12/30,0,390704,0
US,1/3/23,60087,411,,,67,,36587.32623349104,,,Guam,66,316,GUM,2023/01/03,0,390704,0
US,1/6/23,60246,413,,,159,,36684.14226476444,,,Guam,66,316,GUM,2023/01/06,2,,
US,12/10/22,368723,1744,,,0,,220242.2693035952,,,Hawaii,15,84000015,USA,2022/12/10,0,3423272,0
US,12/14/22,369914,1748,,,1191,,220953.6665929983,,,Hawaii,15,84000015,USA,2022/12/14,4,3423272,0
US,12/21/22,371103,1758,,,1189,,221663.86926058884,,,Hawaii,15,84000015,USA,2022/12/21,10,2897660,0
US,12/28/22,372198,1761,,,1095,,222317.92470298716,,,Hawaii,15,84000015,USA,2022/12/28,3,2897660,0
US,1/4/23,373514,1765,,,1316,,223103.98585567775,,,Hawaii,15,84000015,USA,2023/01/04,4,2897660,0
US,1/6/23,373514,1765,,,0,,223103.98585567775,,,Hawaii,15,84000015,USA,2023/01/06,0,,
US,12/10/22,507870,5280,,,0,,4982048.2636845205,,,Idaho,16,84000016,USA,2022/12/10,0,2813932,0
US,12/14/22,509199,5287,,,1329,,4995085.344320188,,,Idaho,16,84000016,USA,2022/12/14,7,2813932,0
US,12/21/22,510535,5303,,,1336,,5008191.092799686,,,Idaho,16,84000016,USA,2022/12/21,16,2823110,0
US,12/28/22,511601,5316,,,1066,,5018648.224445753,,,Idaho,16,84000016,USA,2022/12/28,13,2831771,0
US,1/4/23,512726,5320,,,1125,,5029684.127918383,,,Idaho,16,84000016,USA,2023/01/04,4,2837380,0
US,1/6/23,512726,5320,,,0,,5029684.127918383,,,Idaho,16,84000016,USA,2023/01/06,0,,
US,12/10/22,3906801,40406,,,0,,10158353.051301386,,,Illinois,17,84000017,USA,2022/12/10,0,26117630,0
US,12/12/22,3915471,40422,,,8670,,10180896.539171586,,,Illinois,17,84000017,USA,2022/12/12,16,26117630,0
US,12/13/22,3918785,40441,,,3314,,10189513.50789152,,,Illinois,17,84000017,USA,2022/12/13,19,26117630,0
US,12/14/22,3922623,40461,,,3838,,10199492.966535792,,,Illinois,17,84000017,USA,2022/12/14,20,26117630,0
US,12/15/22,3927562,40477,,,4939,,10212335.214124132,,,Illinois,17,84000017,USA,2022/12/15,16,26231591,113961
US,12/16/22,3930135,40502,,,2573,,10219025.455680074,,,Illinois,17,84000017,USA,2022/12/16,25,26231591,0
US,12/19/22,3939214,40525,,,9079,,10242632.413739307,,,Illinois,17,84000017,USA,2022/12/19,23,26231591,0
